case_id,pair,method,initial_x_m,initial_y_m,initial_z_m,initial_vx_mps,initial_vy_mps,initial_vz_mps,burn_time_s,propellant_kg,final_x_m,final_y_m,final_z_m,final_vx_mps,final_vy_mps,final_vz_mps,final_speed_mps,position_error_m,max_thrust_N,runtime_s,success
467,T,Optimizer-T,-199.14215965363138,-175.23114817255401,504.24730793965966,29.31982807239008,25.79939449427934,-72.79863755909196,13.435508077588874,770.6478046676202,-4.460387614813044e-11,-3.91915389030828e-11,3.1028779545749785e-10,3.0597746558669314e-13,2.757793993168889e-13,-2.2151169787321123e-12,2.253091146847309e-12,3.15917708428799e-10,180000.0,36.07244919997174,True
467,A,ESPDI-A,-483.37623374664184,429.40023564656303,1238.6240407930018,38.6675725149976,-17.941044785482593,-84.07112578704341,22.108515480701605,1127.5257473935671,-5.684341886080801e-13,4.547473508864641e-13,-5.968558980384842e-13,-5.684341886080802e-14,0.0,-7.105427357601002e-14,9.099386826154683e-14,9.41355163017715e-13,180000.00118493123,3.9733980000019073,True
467,A,Optimizer-A,-483.37623374664184,429.40023564656303,1238.6240407930018,38.6675725149976,-17.941044785482593,-84.07112578704341,21.23599248113384,1095.5974659600288,-2.438225836825596e-08,7.922374271665601e-08,-7.33451273049468e-08,7.243361466180431e-11,-5.775024902732184e-11,-4.4495962470136874e-10,4.545005912098194e-10,1.1068154151686787e-07,180000.00000209248,21.555016099940985,True
468,T,ESPDI-T,323.81379251068915,-330.1576036803605,559.9702831874342,-44.03014953665656,44.89274081872408,-74.45057157342796,14.534323391705511,833.6747929037956,1.1899456328059652e-11,-1.2055203027234312e-11,5.7708529198775144e-11,-6.55599186050182e-12,6.70419275650147e-12,-3.25247676014051e-11,3.3849486514815906e-11,6.014315691096637e-11,180000.0,0.4413391000125557,True
468,T,Optimizer-T,323.81379251068915,-330.1576036803605,559.9702831874342,-44.03014953665656,44.89274081872408,-74.45057157342796,14.534323391705511,833.6747929042467,-5.995826057869635e-11,6.110312256168982e-11,-2.9601210371765774e-10,-5.3228532692628505e-12,5.425437876738215e-12,-2.6268764941050904e-11,2.7346227429183592e-11,3.0814241860828755e-10,180000.0,25.534826299990527,True
468,A,ESPDI-A,-250.26310586837675,-323.4872527594151,1782.1768526382125,-28.875243668311555,-14.363870445677797,-78.46767271699034,27.31903468306069,1355.682194839017,-2.2737367544323206e-13,-2.2737367544323206e-13,1.2505552149377763e-12,-5.684341886080802e-14,-2.842170943040401e-14,9.947598300641403e-14,1.180442248897588e-13,1.2912342630898533e-12,180000.00363670642,3.8233933999435976,True
468,A,Optimizer-A,-250.26310586837675,-323.4872527594151,1782.1768526382125,-28.875243668311555,-14.363870445677797,-78.46767271699034,26.13309159813081,1320.255229480521,-4.753441191874488e-08,-4.258611217608296e-08,1.7063635482372774e-07,1.4089351907387027e-10,1.233866342431611e-10,-1.0540546213633206e-10,2.1490825176118387e-10,1.8218085205164662e-07,180000.00001411056,15.725858299992979,True
469,T,ESPDI-T,-207.24617881274318,36.7652732684928,588.7620385164374,28.685609319036303,-5.088799569330085,-79.86086770887546,14.281210143763344,819.156460754959,6.543935932143332e-12,-1.1667370171261843e-12,-4.7907334647717334e-11,3.728094222221756e-13,-6.543723896079712e-14,-2.539600474360526e-12,2.567652520671879e-12,4.836628046273051e-11,180000.0,0.582088999915868,True
469,T,Optimizer-T,-207.24617881274318,36.7652732684928,588.7620385164374,28.685609319036303,-5.088799569330085,-79.86086770887546,14.281210143763342,819.1564607553883,-7.441380844852574e-12,1.317668196776367e-12,5.7688964716362534e-11,-1.3855583347321954e-13,2.4091839634365897e-14,1.0764722446765518e-12,1.0856199285594385e-12,5.8181844663096204e-11,180000.0,5.536256800056435,True
469,A,ESPDI-A,162.85306445141543,-40.20023658121454,1446.5745665493225,-0.29321502289297996,-34.17083799740448,-78.70466569821761,24.374936209025456,1207.9603773964118,3.410605131648481e-13,-1.2505552149377763e-12,-3.979039320256561e-13,1.4210854715202004e-14,-8.526512829121202e-14,-1.0658141036401503e-13,1.3722859588816026e-13,1.3559270475839825e-12,180000.0370524921,3.942263299948536,True
469,A,Optimizer-A,162.85306445141543,-40.20023658121454,1446.5745665493225,-0.29321502289297996,-34.17083799740448,-78.70466569821761,22.929547877234373,1166.8137816556882,2.5020386916847093e-08,-6.55708472696797e-08,5.3093618390676056e-08,-4.5076831156620756e-11,9.187850480429915e-11,-2.553903755142528e-10,2.7513237588024274e-10,8.80027731775944e-08,180000.00000858444,18.21787689998746,True
470,T,ESPDI-T,-504.0003657961838,-452.55732821748023,1088.8596072136852,51.09510210164544,45.87985339175542,-107.34647848905101,19.412899284754268,1113.5052079628222,8.445606925399848e-12,8.870278643546836e-12,-4.665892986647352e-11,1.4150208782481855e-12,1.333530508240699e-12,-8.074152457737682e-12,8.304969934507795e-12,4.8239670975629796e-11,180000.0,0.8312253999756649,True
470,T,Optimizer-T,-504.0003657961838,-452.55732821748023,1088.8596072136852,51.09510210164544,45.87985339175542,-107.34647848905101,19.412899284754268,1113.5052079634042,-3.310685059432217e-12,-3.057554209817681e-12,1.922728642966831e-11,1.509903313490213e-14,1.2878587085651816e-14,-8.881784197001252e-14,9.100795492231274e-14,1.974836238165658e-11,179999.99999999997,2.011321800062433,True
470,A,ESPDI-A,-164.20295204119884,366.44013386804545,1458.3234319812773,-1.670161069175677,12.687996914605428,-73.89999223207259,24.790592100629446,1216.256915900325,1.1368683772161603e-13,0.0,-1.3073986337985843e-12,1.4210854715202004e-14,-2.842170943040401e-14,-1.5631940186722204e-13,1.5951644855252062e-13,1.3123322310792896e-12,180000.00707006303,3.9017936000600457,True
470,A,Optimizer-A,-164.20295204119884,366.44013386804545,1458.3234319812773,-1.670161069175677,12.687996914605428,-73.89999223207259,23.597889748762096,1179.555342770056,-7.304538510202637e-08,1.2931006631302014e-07,-1.1488204876286545e-07,-2.963895795460303e-11,8.57820481314775e-11,2.7391422463551862e-12,9.079939708231336e-11,1.8776210124126326e-07,180000.00002162243,32.887396599981,True
471,T,ESPDI-T,146.20480513741052,168.04537974110713,500.89020073886036,-21.731606442585203,-24.977948252769732,-73.0365351272435,13.309694926638194,763.4312834892662,-5.941160513859775e-13,-8.648018824490566e-13,-7.586604955367449e-12,-4.27081980891586e-13,-4.851882784429051e-13,-4.079070414775288e-12,4.129966359746252e-12,7.658813937367053e-12,180000.0,0.4948366000317037,True
471,T,Optimizer-T,146.20480513741052,168.04537974110713,500.89020073886036,-21.731606442585203,-24.977948252769732,-73.0365351272435,13.309694926638194,763.43128348967,3.845945784064497e-11,4.416045307209515e-11,3.5984104584940724e-10,-2.3647750424515834e-13,-2.708944180085382e-13,-2.234656903965515e-12,2.2634038248096483e-12,3.645748946251295e-10,180000.0,2.5666172999190167,True
471,A,ESPDI-A,3.9512779247809817,165.13942589870726,1430.1169740767314,-36.550087225157405,12.330082745190253,-75.67544611438574,24.38875425534181,1211.1312024221443,-1.0231815394945443e-12,0.0,-5.684341886080802e-14,-8.526512829121202e-14,0.0,0.0,8.526512829121202e-14,1.0247593068766006e-12,180000.0323669915,4.79619439993985,True
471,A,Optimizer-A,3.9512779247809817,165.13942589870726,1430.1169740767314,-36.550087225157405,12.330082745190253,-75.67544611438574,22.94902974351258,1172.2538840921225,3.4518725258548305e-08,-1.3765840156954854e-08,3.202189624573748e-07,1.1407319533418558e-10,-1.2645973157532353e-10,-1.1419913903409906e-09,1.1546207573124618e-09,3.2236815082445656e-07,180000.00001012592,29.16174290003255,True
472,T,ESPDI-T,234.45869363410995,-340.57504038243775,1153.82208885828,-23.618221368275385,34.30786281192306,-113.15026358444914,19.534944489734798,1120.5056033885285,-2.595238694086399e-12,4.2572272746996265e-12,-2.96272725320082e-11,-5.964465032981536e-13,8.633545267588971e-13,-7.628273013260412e-12,7.70010900150178e-12,3.0043876674517505e-11,180000.0,0.5930153999943286,True
472,T,Optimizer-T,234.45869363410995,-340.57504038243775,1153.82208885828,-23.618221368275385,34.30786281192306,-113.15026358444914,19.534944489734798,1120.5056033891015,3.3409053301625136e-11,-4.866285152616001e-11,4.313243096021324e-10,-1.3944401189291966e-13,1.9939605522267811e-13,-1.8403056856186595e-12,1.8563212103005023e-12,4.35344573889378e-10,180000.0,1.4423962999135256,True
472,A,ESPDI-A,74.22992344302634,253.04535612317375,807.969501453422,-4.185889259518611,-7.855046873016406,-65.82594205107881,18.167330822526292,916.7812412529402,2.842170943040401e-14,1.1368683772161603e-13,6.252776074688882e-13,-1.4210854715202004e-14,2.842170943040401e-14,9.237055564881302e-14,9.768347613364995e-14,6.361639545275293e-13,180000.00318046685,3.905666899983771,True
472,A,Optimizer-A,74.22992344302634,253.04535612317375,807.969501453422,-4.185889259518611,-7.855046873016406,-65.82594205107881,17.253892476280278,885.6652976494097,2.736216769941972e-08,3.1190637204147775e-09,-5.561533455988865e-08,4.96322982712627e-11,2.185096548146248e-10,3.8675906921525893e-10,4.469814446922238e-10,6.20603111328933e-08,180000.0000254883,23.001742299995385,True
473,T,ESPDI-T,-219.54671367507498,376.19648027265373,1184.1217243648346,21.836579824905996,-37.41729645509653,-114.61578539732827,19.780763334256676,1134.6055355818353,2.554369933751915e-12,-3.635916180221195e-12,-3.2547440599866445e-11,5.499541794184992e-13,-9.061276035060573e-13,-7.691604297921373e-12,7.764296072993226e-12,3.2849361969905665e-11,180000.0,0.7145280000986531,True
473,T,Optimizer-T,-219.54671367507498,376.19648027265373,1184.1217243648346,21.836579824905996,-37.41729645509653,-114.61578539732827,19.780763334256676,1134.605535582421,-1.6619372544823818e-11,2.8536284446545324e-11,2.3431212525792944e-10,2.9976021664879227e-14,-4.618527782440651e-14,-4.796163466380676e-13,4.827664877816375e-13,2.3662775643758574e-10,180000.0,1.7896664999425411,True
473,A,ESPDI-A,-142.19170354197155,-69.82421569367881,745.5873624880746,8.990332833216058,13.598908827390716,-84.59409692925061,16.17519279246385,901.1046560822051,0.0,-1.2079226507921703e-13,8.881784197001252e-14,1.4210854715202004e-14,-2.2648549702353193e-14,0.0,2.673771110915334e-14,1.4993125209634564e-13,179999.9999999911,3.9091553000034764,True
473,A,Optimizer-A,-142.19170354197155,-69.82421569367881,745.5873624880746,8.990332833216058,13.598908827390716,-84.59409692925061,15.961479443374014,893.1600110064483,5.1491765136922615e-09,-3.737240764240378e-09,2.9731204165273084e-08,-2.5415669568928934e-11,1.4951817561836833e-11,-1.0464518140906875e-10,1.0872040792866969e-10,3.0404366272234844e-08,180000.00000170062,9.383376999991015,True
474,T,ESPDI-T,-215.51122807950097,224.1977414380918,457.1974720330629,32.78594386293702,-34.107432037253176,-68.20329908697948,13.007411584866036,746.0926021101259,-9.52249437885088e-12,1.0020611849515838e-11,5.934609647781884e-11,1.03944144957957e-11,-1.0807885836294773e-11,-6.183818040961242e-11,6.363029785670158e-11,6.09347989919429e-11,180000.0,0.405026400112547,True
474,T,Optimizer-T,-215.51122807950097,224.1977414380918,457.1974720330629,32.78594386293702,-34.107432037253176,-68.20329908697948,13.007411584866038,746.0926021105115,-7.085310116394794e-11,7.375189348124422e-11,4.234230743804801e-10,1.0106582237767725e-11,-1.0507150705052481e-11,-6.034106547758711e-11,6.207726961970783e-11,4.355991318338858e-10,180000.00000000003,36.10346630006097,True
474,A,ESPDI-A,-250.55128116925718,-12.13152770278316,1542.8898043955148,-26.092210053815922,-22.254170953626094,-69.55816400943269,25.82536111271788,1256.5405463481438,1.1368683772161603e-12,5.684341886080801e-13,-2.2737367544323206e-13,-5.684341886080802e-14,1.4210854715202004e-14,1.4210854715202004e-14,6.029155041345696e-14,1.2912342630898533e-12,180000.01944662325,3.754989799926989,True
474,A,Optimizer-A,-250.55128116925718,-12.13152770278316,1542.8898043955148,-26.092210053815922,-22.254170953626094,-69.55816400943269,24.417394392998368,1216.159642510298,1.0389912402449926e-07,5.7519612242971113e-08,1.1302619284947468e-07,-9.228173780684301e-11,-4.236078154917777e-11,1.2898127010885219e-10,1.6415396122238648e-10,1.639464974791675e-07,180000.00000802602,26.964147599996068,True
475,T,ESPDI-T,241.36881111473727,424.0985602736598,800.289614550036,-28.322539828179433,-49.76429352636811,-91.63694859218737,16.809653813905243,964.1855547324212,-9.276071650707839e-12,-1.6224309032754694e-11,-7.977829161176508e-11,-7.334827190064175e-13,-1.2955088390942393e-12,-6.493611204305694e-12,6.662081245672166e-12,8.193808346154564e-11,180000.0,0.5082917000399902,True
475,T,Optimizer-T,241.36881111473727,424.0985602736598,800.289614550036,-28.322539828179433,-49.76429352636811,-91.63694859218737,16.809653813905243,964.1855547329396,-6.757283621539045e-11,-1.1870149307924294e-10,-6.117524264936947e-10,2.5357493882438575e-13,4.4586556668946287e-13,2.3163693185779266e-12,2.37248038415669e-12,6.268150955220821e-10,180000.0,2.0909199999878183,True
475,A,ESPDI-A,-279.6810728213525,-144.78375064560424,1084.6023496132643,40.92871689821166,1.7488776591019786,-94.55442077275318,19.703163720306826,1071.0908931115155,-5.400124791776761e-13,-5.684341886080802e-14,-5.684341886080801e-13,-9.14823772291129e-14,0.0,-9.237055564881302e-14,1.3000517256771046e-13,7.861056409376107e-13,180000.00366949278,5.30825779994484,True
475,A,Optimizer-A,-279.6810728213525,-144.78375064560424,1084.6023496132643,40.92871689821166,1.7488776591019786,-94.55442077275318,19.19749601326155,1053.972383306993,1.6981638974151013e-08,-2.8561636191529586e-08,7.576490546057357e-08,-5.7841287315341106e-11,1.0950751416771709e-10,-3.509512680466287e-10,3.721616620784914e-10,8.273127597006678e-08,180000.00000939096,11.469117900007404,True
476,T,ESPDI-T,123.76329323720644,-154.40235680975846,512.0950035598123,-18.27536690517384,22.79964962077794,-74.18436121431722,13.396529437023418,768.4120273815915,4.0684399208942845e-13,-2.6551823890594295e-13,2.997085869413385e-12,-2.9896918274374684e-13,3.815905924575702e-13,-3.45315442906724e-12,3.4870144054003102e-12,3.0362058029271273e-12,180000.0,0.4576207000063732,True
476,T,Optimizer-T,123.76329323720644,-154.40235680975846,512.0950035598123,-18.27536690517384,22.79964962077794,-74.18436121431722,13.396529437023418,768.4120273819935,3.940336945618128e-11,-4.9173998206697433e-11,4.4371972762746736e-10,-1.7985612998927536e-13,2.2004620348070603e-13,-1.9770851622524788e-12,1.997406893439567e-12,4.4817173528673853e-10,180000.00000000003,16.051585500012152,True
476,A,ESPDI-A,-407.726573327992,121.54329395972502,1634.487660672064,36.402170749342986,-23.045359514582337,-63.26561487883191,27.241282301481096,1220.2581513619862,-6.536993168992922e-13,5.684341886080802e-14,-1.9326762412674725e-12,-7.815970093361102e-14,-2.842170943040401e-14,-9.947598300641403e-14,1.296618818777138e-13,2.0410270514479107e-12,180000.09545788783,3.708326500025578,True
476,A,Optimizer-A,-407.726573327992,121.54329395972502,1634.487660672064,36.402170749342986,-23.045359514582337,-63.26561487883191,24.864061596043488,1143.5602273184595,-9.781106717479006e-09,2.695055247222376e-08,-9.078139129314877e-09,-6.36808383802645e-11,2.3849811014997613e-11,9.29105681279907e-10,9.31590805906147e-10,3.007349226857428e-08,180000.00002702698,22.334668700001203,True
477,T,ESPDI-T,192.46417809815998,322.9256303295709,477.74942844702764,-28.353582691415216,-47.5730011330062,-68.94115681120175,13.42756218499057,770.1920359198284,2.055055381915789e-12,3.949681329405382e-12,1.3597077179190297e-11,-4.94848086118882e-13,-7.756399689196058e-13,-3.5478755350260016e-12,3.6652302522157e-12,1.4307471581081406e-11,180000.0,0.469347000005655,True
477,T,Optimizer-T,192.46417809815998,322.9256303295709,477.74942844702764,-28.353582691415216,-47.5730011330062,-68.94115681120175,13.42756218499057,770.1920359202413,-1.2124301562721485e-11,-2.035838164715642e-11,-8.567102582901498e-11,9.370282327836321e-14,1.5720758028692217e-13,6.963318810448982e-13,7.199809240178045e-13,8.88874966363146e-11,180000.0,9.338182199979201,True
477,A,ESPDI-A,3.657658466952455,423.2897944026522,978.8462526277463,42.02113164361489,-23.81329240483681,-56.56876868737729,20.831468787792446,1046.3003443640428,0.0,4.547473508864641e-13,-7.958078640513122e-13,-1.1368683772161603e-13,2.842170943040401e-14,-1.1368683772161603e-13,1.632702903446565e-13,9.165725883006586e-13,180000.00446310086,3.749821300036274,True
477,A,Optimizer-A,3.657658466952455,423.2897944026522,978.8462526277463,42.02113164361489,-23.81329240483681,-56.56876868737729,19.889267764916443,1019.6351329737463,2.385766346441612e-08,1.6786646987915182e-08,7.320093331486532e-08,-5.162981153716828e-11,-5.203482089655154e-11,-2.9681146429538785e-10,3.057291372477802e-10,7.879946866093436e-08,180000.0000059114,31.715357700013556,True
478,T,ESPDI-T,422.7248407232572,-373.69053502740024,839.2791783971034,-48.2095478339997,42.617442809116724,-93.31215432430596,17.288477383460982,991.6504135654559,-1.497302650789456e-11,1.2393411736319818e-11,-8.297925226715547e-11,-1.10353393090179e-12,9.100775688608564e-13,-5.9718480160952936e-12,6.14076518402524e-12,8.522525731312455e-11,180000.0,0.5597085999324918,True
478,T,Optimizer-T,422.7248407232572,-373.69053502740024,839.2791783971034,-48.2095478339997,42.617442809116724,-93.31215432430596,17.288477383460982,991.6504135659707,5.929656765601976e-11,-5.240430311914679e-11,3.233910916833338e-10,-3.3306690738754696e-13,2.948752353404416e-13,-1.7763568394002505e-12,1.831209597533235e-12,3.3293256389444205e-10,179999.99999999997,7.971316499984823,True
478,A,ESPDI-A,-450.1781287710346,280.84051648937407,1126.7846537610856,21.17352599503444,-15.513753826210184,-82.72621872770966,21.019032799111482,1083.406730554394,0.0,2.2737367544323206e-13,7.673861546209082e-13,2.842170943040401e-14,-1.4210854715202004e-14,1.0302869668521453e-13,1.0781769010388244e-13,8.003626044415298e-13,180000.00382033314,3.970502799958922,True
478,A,Optimizer-A,-450.1781287710346,280.84051648937407,1126.7846537610856,21.17352599503444,-15.513753826210184,-82.72621872770966,20.23168326901873,1054.607808157829,-6.242476605647395e-08,2.985212412864542e-08,-9.697471270442293e-08,1.3987033753437572e-11,-8.597567102697212e-12,-6.542322239511122e-11,6.745185914313531e-11,1.1913058228810487e-07,180000.00000012427,21.369803500012495,True
479,T,ESPDI-T,-23.856589394587257,-483.43182909404,1077.3239136231985,2.4665187068417254,49.98173168096274,-108.45985477745263,19.04153478532439,1092.2040979069716,1.0016716053612082e-12,1.7376434601097668e-11,-1.0663730033548535e-10,2.6006237094367e-13,5.079311971023515e-12,-3.0452265709079995e-11,3.087405916545754e-11,1.0804840419132397e-10,180000.0,0.6370568999554962,True
479,T,Optimizer-T,-23.856589394587257,-483.43182909404,1077.3239136231985,2.4665187068417254,49.98173168096274,-108.45985477745263,19.04153478532439,1092.2040979075464,2.127326093059878e-12,4.298783551348606e-11,-2.5490365374025714e-10,1.804667526528192e-13,3.652189661806915e-12,-2.1675106154361856e-11,2.1981384951305447e-11,2.5851180284190827e-10,180000.0,1.6406579000176862,True
479,A,ESPDI-A,-43.89123699232857,6.215118032880753,1787.8739562717528,-14.27847006463664,16.598168644169796,-78.17580442467718,27.565169513566218,1283.2447783733805,-5.684341886080801e-13,-2.8421709430404007e-13,-9.094947017729282e-13,1.4210854715202004e-14,-5.684341886080802e-14,-1.5631940186722204e-13,1.6693974379891657e-13,1.1095392719620996e-12,180000.08000206025,3.6381630999967456,True
479,A,Optimizer-A,-43.89123699232857,6.215118032880753,1787.8739562717528,-14.27847006463664,16.598168644169796,-78.17580442467718,25.36031968113698,1214.0909845669612,-2.545436785074065e-07,-1.1877839628114028e-07,-4.724007318657186e-07,-4.0678571622265736e-13,4.050093593832571e-13,1.0089706847793423e-11,1.0106022534831412e-11,5.496028049041126e-07,180000.00000000777,22.563435700023547,True
480,T,ESPDI-T,-169.04231233724664,56.69007843623705,588.3587239666562,23.4768850374559,-7.873214911759369,-80.09167543698943,14.233607088619097,816.4259953545807,-1.1477582258093491e-12,2.886515387877462e-13,9.288859395203963e-12,4.59693047516474e-13,-1.6026936722202123e-13,-4.242779738650171e-12,4.270618676340132e-12,9.36395095670767e-12,180000.0,0.4705403000116348,True
480,T,Optimizer-T,-169.04231233724664,56.69007843623705,588.3587239666562,23.4768850374559,-7.873214911759369,-80.09167543698943,14.233607088619095,816.4259953550063,-2.4408919330198842e-11,8.19322387712873e-12,2.2861534887397283e-10,1.2256862191861728e-13,-4.18554080283684e-14,-1.085354028873553e-12,1.0930545778927527e-12,2.3006064852802885e-10,180000.0,25.757726299925707,True
480,A,ESPDI-A,82.01595241650432,-50.190053757164094,969.7495477479234,1.1484330535826288,-29.961697761952376,-57.863803753622605,20.675647685906345,1010.055198550881,-1.7053025658242404e-13,2.2737367544323206e-13,3.410605131648481e-13,-7.105427357601002e-15,2.842170943040401e-14,4.973799150320701e-14,5.772476473450155e-14,4.43961293735052e-13,180000.04173109232,3.6491942000575364,True
480,A,Optimizer-A,82.01595241650432,-50.190053757164094,969.7495477479234,1.1484330535826288,-29.961697761952376,-57.863803753622605,19.320728154202975,972.891285773736,-2.4956292654410434e-08,1.3173040256620442e-07,2.350513810256416e-07,-1.0388578886022515e-11,2.41167086301175e-11,-4.2667736011026136e-10,4.27484628772875e-10,2.706009372218955e-07,180000.00001144988,25.505460700020194,True
481,T,ESPDI-T,124.85985241103629,208.5285646078219,387.8052323137109,-20.661265923668303,-34.506400919485884,-63.03074768369357,11.968858751512483,686.5222117361391,-4.21987970825391e-12,-7.039373532864712e-12,-3.700100881069701e-11,-3.4256625314199596e-13,-5.467223895827544e-13,-2.9141272728239187e-12,2.9846934132803312e-12,3.790032740619277e-11,180000.0,0.375785700045526,True
481,T,Optimizer-T,124.85985241103629,208.5285646078219,387.8052323137109,-20.661265923668303,-34.506400919485884,-63.03074768369357,11.968858751512483,686.522211736512,-5.885902876201499e-11,-9.830003477873106e-11,-5.139835224099443e-10,2.7711166694643907e-13,4.662936703425657e-13,2.417621658423741e-12,2.4777237832815294e-12,5.265988448650843e-10,179999.99999999997,27.606443000026047,True
481,A,ESPDI-A,220.87444868272655,412.3327898414117,1776.9937881796816,25.42752083173761,-12.019807971437935,-97.43237685245394,26.153908591556927,1339.033714280995,2.2737367544323206e-13,0.0,7.958078640513122e-13,5.684341886080802e-14,0.0,7.815970093361102e-14,9.664426065637204e-14,8.276526715781663e-13,180000.00343654092,3.7754252000013366,True
481,A,Optimizer-A,220.87444868272655,412.3327898414117,1776.9937881796816,25.42752083173761,-12.019807971437935,-97.43237685245394,25.056934244830472,1306.4894811305912,-2.250243366952536e-07,-8.604344641938408e-08,2.2951083877842393e-07,4.835918332446454e-10,2.474687121889474e-10,9.487060026458494e-10,1.0932268310600685e-09,3.327381130763952e-07,180000.00001373034,15.803997099981643,True
482,T,ESPDI-T,-267.9868043630829,331.5494988305373,522.2876983401757,37.71125460845741,-46.65583290722369,-71.91810496900699,14.049790724561886,805.8824657310979,-1.8488121190235463e-12,2.8313282707942422e-12,1.407704573568036e-11,1.305996977229995e-12,-1.5789453078340898e-12,-7.059242079776595e-12,7.3506186903249e-12,1.4477490897005726e-11,180000.0,0.4342636000365019,True
482,T,Optimizer-T,-267.9868043630829,331.5494988305373,522.2876983401757,37.71125460845741,-46.65583290722369,-71.91810496900699,14.049790724561886,805.8824657315345,8.749068136637561e-11,-1.0822587270808981e-10,-4.868505598665251e-10,7.460698725481052e-14,-9.769962616701378e-14,-4.298783551348606e-13,4.4710940463589785e-13,5.063505964168792e-10,180000.0,16.81917280005291,True
482,A,ESPDI-A,-78.455554425103,156.40470104740973,741.7818855052312,-8.976108069751987,-11.565059397571886,-72.1140376436662,16.86626019223236,891.4408811994763,1.1368683772161603e-13,1.7053025658242404e-13,-1.0942358130705543e-12,2.842170943040401e-14,4.263256414560601e-14,-2.0961010704922955e-13,2.157816629599582e-13,1.113264245400608e-12,180000.00539899574,3.812033500056714,True
482,A,Optimizer-A,-78.455554425103,156.40470104740973,741.7818855052312,-8.976108069751987,-11.565059397571886,-72.1140376436662,16.220260963791812,869.3263599118109,4.775957944435669e-08,-3.3465609452693532e-09,2.2499278884424712e-07,-5.681410897295791e-11,-2.1742163625049216e-11,-5.780336209681991e-10,5.812258008959144e-10,2.3003028481218334e-07,180000.0000088518,12.064557699952275,True
483,T,ESPDI-T,-93.04495652211374,287.3353044802968,403.8777730182625,14.918205585628044,-46.06941960607325,-63.539084631577666,12.348805179015296,708.3155729216833,2.0185734594252436e-12,-6.7062286713409636e-12,-2.408365477532537e-11,-9.402898598631637e-12,2.8973573540369557e-11,1.1639297858856423e-10,1.2031295828161373e-10,2.508127925645867e-11,180000.0,0.38292320002801716,True
483,T,Optimizer-T,-93.04495652211374,287.3353044802968,403.8777730182625,14.918205585628044,-46.06941960607325,-63.539084631577666,12.348805179015296,708.3155729220598,-4.622191518421914e-12,1.4301004824801566e-11,5.732569974270518e-11,-9.61342117022923e-12,2.969402501662444e-11,1.1903900087872898e-10,1.2306273488952767e-10,5.926313562766282e-11,180000.0,14.25620289996732,True
483,A,ESPDI-A,-7.47653492495715,-300.12672378176785,1545.2040630643642,-12.817309622476344,24.92770298270983,-89.69684639202185,24.67721034842867,1213.868368733387,5.684341886080802e-14,2.2737367544323206e-13,-6.821210263296962e-13,7.105427357601002e-15,4.263256414560601e-14,-1.2789769243681803e-13,1.3500311979441904e-13,7.212621278796132e-13,180000.0537831384,3.887229499989189,True
483,A,Optimizer-A,-7.47653492495715,-300.12672378176785,1545.2040630643642,-12.817309622476344,24.92770298270983,-89.69684639202185,23.06597583628121,1160.2453032199446,2.0288344936683204e-07,3.733485860242458e-08,2.1394734162072382e-07,-4.8405723873656825e-14,-8.926193117986259e-14,1.1723955140041653e-12,1.1767846224856876e-12,2.9720203680395874e-07,180000.00000000003,47.62011150002945,True
484,T,ESPDI-T,337.7605819594087,204.17986378120239,831.9287072540117,-39.36480645109016,-23.796444133089857,-94.65718706811838,16.922664030691223,970.6677119361648,7.576988082097502e-12,5.848986442749671e-12,5.409108230769455e-11,-9.57983692373432e-13,-5.051722928861579e-13,-6.1181615329530814e-12,6.213278711249005e-12,5.493147163531579e-11,180000.0,2.4453644999302924,True
484,T,Optimizer-T,337.7605819594087,204.17986378120239,831.9287072540117,-39.36480645109016,-23.796444133089857,-94.65718706811838,16.922664030691223,970.6677119366796,1.2664980175713936e-11,7.62656604536005e-12,8.416556340762327e-11,-1.7763568394002505e-15,-3.1086244689504383e-15,7.105427357601002e-15,7.95651227888113e-15,8.545412977860179e-11,180000.00000000003,3.8033738000085577,True
484,A,ESPDI-A,-324.4438108725658,173.32249774482113,1624.7699551524884,-13.134144030014628,-12.089809789985281,-97.30209941604359,24.860782308405156,1278.7859910984753,0.0,1.1368683772161603e-13,-8.526512829121202e-13,2.842170943040401e-14,0.0,-1.2789769243681803e-13,1.3101760682293512e-13,8.601970165740088e-13,180000.00461722395,6.146307299961336,True
484,A,Optimizer-A,-324.4438108725658,173.32249774482113,1624.7699551524884,-13.134144030014628,-12.089809789985281,-97.30209941604359,23.755050474742806,1245.3769871094482,1.5509691096169415e-07,1.879751397844881e-09,2.6693008692291187e-07,6.511058359137678e-11,-2.0088153362962657e-11,-3.213109778243961e-10,3.2845649098718257e-10,3.0872359248986894e-07,180000.00000295852,33.497223400045186,True
485,T,ESPDI-T,-369.9262145063738,138.7592629340679,660.9583531982123,47.57926148753661,-17.8469732505105,-83.12178373772906,15.354834488142986,880.7385192268357,3.1340719272186443e-12,-1.3817032455378181e-12,-1.648802692684817e-11,1.142053465685855e-12,-4.374322085110016e-13,-5.760659310682925e-12,5.889043109817227e-12,1.684002798822437e-11,180000.0,0.48899399989750236,True
